AppId, UserId, TimeStamp, OnBattery, ScreenOn, BatterySaverActive, LowPowerEpochActive, Foreground, InteractivityState, Container, Committed, TimeInMSec, MeasuredBitmap, EnergyLoss, CPUEnergyConsumption, SocEnergyConsumption, DisplayEnergyConsumption, DiskEnergyConsumption, NetworkEnergyConsumption, MBBEnergyConsumption, OtherEnergyConsumption, EmiEnergyConsumption, CPUEnergyConsumptionWorkOnBehalf, CPUEnergyConsumptionAttributed, TotalEnergyConsumption
\Device\HarddiskVolume4\Users\Jeppe Holt\AppData\Local\Programs\Messenger\Messenger.exe, S-1-5-21-2339632731-1895639542-1700588445-1001, 2022-10-17:13:30:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, Visible, FALSE, TRUE, 55430, b000000000, 0, 2964, 0, 0, 10, 1349, 0, 0, 0, 0, 20, 4323
\Device\HarddiskVolume4\Program Files (x86)\Microsoft\Edge\Application\msedge.exe, S-1-5-21-2339632731-1895639542-1700588445-1001, 2022-10-17:13:30:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, Visible, FALSE, TRUE, 55430, b000000000, 0, 177, 0, 0, 15, 0, 0, 0, 0, 0, 2, 192
\Device\HarddiskVolume4\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\devenv.exe, S-1-5-21-2339632731-1895639542-1700588445-1001, 2022-10-17:13:30:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, Visible, FALSE, TRUE, 55430, b000000000, 0, 1031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1031
\Device\HarddiskVolume4\Program Files\NordVPN\NordVPN.exe, S-1-5-21-2339632731-1895639542-1700588445-1001, 2022-10-17:13:30:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, Visible, FALSE, TRUE, 55430, b000000000, 0, 37833, 0, 0, 0, 458, 0, 0, 0, 0, 22, 38291
\Device\HarddiskVolume4\Users\Jeppe Holt\AppData\Local\Programs\Microsoft VS Code\Code.exe, S-1-5-21-2339632731-1895639542-1700588445-1001, 2022-10-17:13:30:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, Visible, FALSE, TRUE, 55430, b000000000, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87
Default, <unknown userid>, 2022-10-17:13:30:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, Visible, FALSE, TRUE, 55430, b000000000, 0, 50328, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50328
\Device\HarddiskVolume4\Windows\System32\csrss.exe, S-1-5-18, 2022-10-17:13:30:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Visible, FALSE, TRUE, 3466429, b000000000, 0, 54145, 0, 0, 19, 0, 0, 0, 0, 0, 0, 54164
\Device\HarddiskVolume4\Windows\System32\LogonUI.exe, S-1-5-18, 2022-10-17:13:30:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Visible, FALSE, TRUE, 64559, b000000000, 0, 311, 0, 0, 0, 0, 0, 0, 0, 2, 0, 311
\Device\HarddiskVolume4\Windows\System32\conhost.exe, S-1-5-18, 2022-10-17:13:30:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Visible, FALSE, TRUE, 438181, b000000000, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50
\Device\HarddiskVolume4\Windows\System32\consent.exe, S-1-5-18, 2022-10-17:13:30:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Visible, FALSE, TRUE, 403213, b000000000, 0, 1707, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1707
\Device\HarddiskVolume4\Windows\System32\conhost.exe, S-1-5-21-2339632731-1895639542-1700588445-1001, 2022-10-17:13:30:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Visible, FALSE, TRUE, 973153, b000000000, 0, 1868, 0, 0, 0, 0, 0, 0, 0, 0, 17, 1868
\Device\HarddiskVolume4\Windows\explorer.exe, S-1-5-21-2339632731-1895639542-1700588445-1001, 2022-10-17:13:30:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Visible, FALSE, TRUE, 3346427, b000000000, 0, 110218, 0, 0, 482, 311, 0, 0, 0, 1297, 12269, 111011
\Device\HarddiskVolume4\Users\Jeppe Holt\AppData\Local\Programs\Messenger\Messenger.exe, S-1-5-21-2339632731-1895639542-1700588445-1001, 2022-10-17:13:30:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Visible, FALSE, TRUE, 3466429, b000000000, 0, 266107, 0, 0, 5072, 41763, 0, 0, 0, 0, 891, 312942
\Device\HarddiskVolume4\Program Files (x86)\Microsoft\Edge\Application\msedge.exe, S-1-5-21-2339632731-1895639542-1700588445-1001, 2022-10-17:13:30:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Visible, FALSE, TRUE, 3406423, b000000000, 0, 72888, 0, 0, 2798, 0, 0, 0, 0, 20, 343, 75686
\Device\HarddiskVolume4\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\devenv.exe, S-1-5-21-2339632731-1895639542-1700588445-1001, 2022-10-17:13:30:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Visible, FALSE, TRUE, 1846434, b000000000, 0, 253005, 0, 0, 541, 4, 0, 0, 0, 6, 2374, 253550
\Device\HarddiskVolume4\Program Files\NordVPN\NordVPN.exe, S-1-5-21-2339632731-1895639542-1700588445-1001, 2022-10-17:13:30:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Visible, FALSE, TRUE, 3466429, b000000000, 0, 3014691, 0, 0, 82, 2599, 0, 0, 0, 0, 1245, 3017372
\Device\HarddiskVolume4\Users\Jeppe Holt\AppData\Local\Programs\Microsoft VS Code\Code.exe, S-1-5-21-2339632731-1895639542-1700588445-1001, 2022-10-17:13:30:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Visible, FALSE, TRUE, 3346434, b000000000, 0, 10854, 0, 0, 262, 0, 0, 0, 0, 0, 18, 11116
Default, <unknown userid>, 2022-10-17:13:30:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Visible, FALSE, TRUE, 3466429, b000000000, 0, 3252040, 0, 0, 6, 0, 0, 0, 0, 0, 0, 3252046
Microsoft.LockApp_10.0.22000.1_neutral__cw5n1h2txyewy, S-1-5-21-2339632731-1895639542-1700588445-1001, 2022-10-17:13:30:00.0000, FALSE, TRUE, FALSE, FALSE, FALSE, Focus, FALSE, TRUE, 4562, b000000000, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 64
\Device\HarddiskVolume4\Windows\System32\csrss.exe, S-1-5-18, 2022-10-17:13:30:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Focus, FALSE, TRUE, 42038, b000000000, 0, 1, 0, 66, 0, 0, 0, 0, 0, 0, 0, 67
\Device\HarddiskVolume4\Windows\System32\LogonUI.exe, S-1-5-18, 2022-10-17:13:30:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Focus, FALSE, TRUE, 64559, b000000000, 0, 1079, 0, 7804, 7, 0, 0, 0, 0, 57, 18, 8890
\Device\HarddiskVolume4\Windows\System32\consent.exe, S-1-5-18, 2022-10-17:13:30:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Focus, FALSE, TRUE, 403213, b000000000, 0, 25206, 0, 53583, 91, 0, 0, 0, 0, 0, 1814, 78880
\Device\HarddiskVolume4\Windows\System32\conhost.exe, S-1-5-21-2339632731-1895639542-1700588445-1001, 2022-10-17:13:30:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Focus, FALSE, TRUE, 821897, b000000000, 0, 5082, 0, 718390, 6, 0, 0, 0, 0, 0, 212, 723478
\Device\HarddiskVolume4\Windows\explorer.exe, S-1-5-21-2339632731-1895639542-1700588445-1001, 2022-10-17:13:30:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Focus, FALSE, TRUE, 924252, b000000000, 0, 58013, 0, 471448, 228, 0, 0, 0, 0, 41, 1703, 529689
\Device\HarddiskVolume4\Program Files (x86)\Microsoft\Edge\Application\msedge.exe, S-1-5-21-2339632731-1895639542-1700588445-1001, 2022-10-17:13:30:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Focus, FALSE, TRUE, 730859, b000000000, 0, 223513, 0, 701870, 4288, 187, 0, 0, 0, 120, 1723, 929858
\Device\HarddiskVolume4\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\devenv.exe, S-1-5-21-2339632731-1895639542-1700588445-1001, 2022-10-17:13:30:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Focus, FALSE, TRUE, 2929030, b000000000, 0, 2677711, 0, 5148162, 7594, 5495, 0, 0, 0, 18, 1513, 7838962
Microsoft.YourPhone_1.22082.117.0_x64__8wekyb3d8bbwe, S-1-5-21-2339632731-1895639542-1700588445-1001, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 167728, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
Microsoft.Windows.StartMenuExperienceHost_10.0.22000.778_neutral_neutral_cw5n1h2txyewy, S-1-5-21-2339632731-1895639542-1700588445-1001, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 527750, b000000000, 0, 344, 0, 0, 0, 0, 0, 0, 0, 2, 10, 344
MicrosoftWindows.Client.CBS_1000.22000.1098.0_x64__cw5n1h2txyewy, S-1-5-21-2339632731-1895639542-1700588445-1001, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 1098036, b000000000, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76
MicrosoftTeams_22227.300.1508.3394_x64__8wekyb3d8bbwe, S-1-5-21-2339632731-1895639542-1700588445-1001, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 167734, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
AD2F1837.HPThermalControl_1.11.4.0_x64__v10z8vjag6ke6, S-1-5-21-2339632731-1895639542-1700588445-1001, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 167752, b000000000, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
Microsoft.AAD.BrokerPlugin_1000.19580.1000.0_neutral_neutral_cw5n1h2txyewy, S-1-5-21-2339632731-1895639542-1700588445-1001, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 68630, b000000000, 0, 652, 0, 0, 4, 0, 0, 0, 0, 15, 144, 656
Microsoft.OneDriveSync_22202.925.2.0_neutral__8wekyb3d8bbwe, S-1-5-21-2339632731-1895639542-1700588445-1001, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 34315, b000000000, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
Microsoft.WindowsTerminal_1.15.2875.0_x64__8wekyb3d8bbwe, S-1-5-21-2339632731-1895639542-1700588445-1001, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 185855, b000000000, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
microsoft.windowscommunicationsapps_16005.14326.20970.0_x64__8wekyb3d8bbwe, S-1-5-21-2339632731-1895639542-1700588445-1001, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 227741, b000000000, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 29, 32
Microsoft.XboxGamingOverlay_5.822.9161.0_x64__8wekyb3d8bbwe, S-1-5-21-2339632731-1895639542-1700588445-1001, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 119995, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
NcsiUwpApp_1000.22000.1.0_neutral_neutral_8wekyb3d8bbwe, S-1-5-21-2339632731-1895639542-1700588445-1001, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 180019, b000000000, 0, 245, 0, 0, 6, 0, 0, 0, 0, 15, 49, 251
Microsoft.MicrosoftOfficeHub_18.2209.1071.0_x64__8wekyb3d8bbwe, S-1-5-21-2339632731-1895639542-1700588445-1001, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 258107, b000000000, 0, 519, 0, 0, 36, 0, 0, 0, 0, 48, 132, 555
Microsoft.LockApp_10.0.22000.1_neutral__cw5n1h2txyewy, S-1-5-21-2339632731-1895639542-1700588445-1001, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 1239473, b000000000, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35
Microsoft.Windows.Photos_2022.31070.26005.0_x64__8wekyb3d8bbwe, S-1-5-21-2339632731-1895639542-1700588445-1001, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 622716, b000000000, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32
\Device\HarddiskVolume4\Windows\System32\svchost.exe [netsvcs] [Winmgmt], S-1-5-18, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 1385165, b000000000, 0, 2026, 0, 0, 0, 0, 0, 0, 0, 119, 1362, 2026
System Interrupts, S-1-5-18, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 1518083, b000000000, 0, 367221, 168588, 0, 0, 0, 0, 0, 0, 0, 0, 535809
System, S-1-5-18, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 1518083, b000000000, 0, 273754, 0, 0, 13391, 11567, 0, 0, 0, 621, 438, 298712
\Device\HarddiskVolume4\Windows\System32\DriverStore\FileRepository\hpanalyticscomp.inf_amd64_29c6c876bdaf5af9\x64\TouchpointAnalyticsClientService.exe, S-1-5-18, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 1056787, b000000000, 0, 196, 0, 0, 0, 0, 0, 0, 0, 0, 31, 196
\Device\HarddiskVolume4\Windows\System32\services.exe, S-1-5-18, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 1518083, b000000000, 0, 2253, 0, 0, 3, 0, 0, 0, 0, 804, 80, 2256
\Device\HarddiskVolume4\Program Files\NordUpdater\NordUpdateService.exe, S-1-5-18, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 1518083, b000000000, 0, 2164, 0, 0, 1, 239, 0, 0, 0, 0, 20, 2404
\Device\HarddiskVolume4\Windows\System32\svchost.exe [DcomLaunch], S-1-5-18, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 1518083, b000000000, 0, 6305, 0, 0, 13, 0, 0, 0, 0, 4272, 2282, 6318
\Device\HarddiskVolume4\Windows\System32\svchost.exe [netsvcs] [ProfSvc], S-1-5-18, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 610011, b000000000, 0, 72, 0, 0, 0, 0, 0, 0, 0, 115, 0, 72
\Device\HarddiskVolume4\Program Files (x86)\Razer\Razer Services\GMS3\GameManagerService3.exe, S-1-5-18, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 1518083, b000000000, 0, 6228, 0, 0, 112, 617, 0, 0, 0, 0, 28, 6957
\Device\HarddiskVolume4\Windows\System32\winlogon.exe, S-1-5-18, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 937792, b000000000, 0, 531, 0, 0, 0, 0, 0, 0, 0, 0, 0, 531
\Device\HarddiskVolume4\Windows\System32\wbem\WmiPrvSE.exe, S-1-5-18, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 712692, b000000000, 0, 188, 0, 0, 0, 0, 0, 0, 0, 1, 0, 188
\Device\HarddiskVolume4\Program Files\NordVPN\nordvpn-service.exe, S-1-5-18, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 1518083, b000000000, 0, 11635, 0, 0, 20, 0, 0, 0, 0, 0, 0, 11655
\Device\HarddiskVolume4\Windows\System32\svchost.exe [utcsvc], S-1-5-18, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 1458091, b000000000, 0, 1254, 0, 0, 71, 1662, 0, 0, 0, 0, 298, 2987
\Device\HarddiskVolume4\Windows\System32\DriverStore\FileRepository\realtekservice.inf_amd64_be03f2dca68bf962\RtkAudUService64.exe, S-1-5-18, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 1518083, b000000000, 0, 1032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1032
\Device\HarddiskVolume4\Windows\System32\svchost.exe [netsvcs] [Schedule], S-1-5-18, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 703022, b000000000, 0, 117, 0, 0, 17, 0, 0, 0, 0, 57, 0, 134
\Device\HarddiskVolume4\Windows\System32\svchost.exe [LocalSystemNetworkRestricted] [DisplayEnhancementService], S-1-5-18, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59989, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume4\ProgramData\Microsoft\Windows Defender\Platform\4.18.2209.7-0\MsMpEng.exe, S-1-5-18, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 1518083, b000000000, 0, 59133, 0, 0, 488, 0, 0, 0, 0, 3354, 22, 59621
\Device\HarddiskVolume4\Windows\System32\DriverStore\FileRepository\hpcustomcapcomp.inf_amd64_1d0e377969841bd2\x64\SysInfoCap.exe, S-1-5-18, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 92174, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
\Device\HarddiskVolume4\Windows\System32\svchost.exe [appmodel] [StateRepository], S-1-5-18, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 1278128, b000000000, 0, 1891, 0, 0, 23, 0, 0, 0, 0, 2766, 0, 1914
\Device\HarddiskVolume4\Windows\System32\svchost.exe [netsvcs] [DsmSvc], S-1-5-18, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 480021, b000000000, 0, 802, 0, 0, 17, 253, 0, 0, 0, 0, 198, 1072
\Device\HarddiskVolume4\Windows\System32\svchost.exe [osprivacy] [camsvc], S-1-5-18, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 678166, b000000000, 0, 98, 0, 0, 0, 0, 0, 0, 0, 176, 0, 98
\Device\HarddiskVolume4\Windows\System32\svchost.exe [LocalSystemNetworkRestricted] [SysMain], S-1-5-18, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 1499980, b000000000, 0, 22446, 0, 0, 1, 0, 0, 0, 0, 0, 116, 22447
\Device\HarddiskVolume4\Windows\System32\svchost.exe, S-1-5-18, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 180026, b000000000, 0, 103, 0, 0, 19, 0, 0, 0, 0, 0, 0, 122
\Device\HarddiskVolume4\Windows\System32\lsass.exe, S-1-5-18, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 1518083, b000000000, 0, 2003, 0, 0, 3, 0, 0, 0, 0, 1530, 0, 2006
\Device\HarddiskVolume4\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe, S-1-5-18, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60003, b000000000, 0, 303, 0, 0, 80, 0, 0, 0, 0, 0, 1, 383
\Device\HarddiskVolume4\Windows\System32\svchost.exe [netsvcs] [Themes], S-1-5-18, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 626370, b000000000, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67
\Device\HarddiskVolume4\Windows\System32\svchost.exe [netsvcs] [WpnService], S-1-5-18, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 485153, b000000000, 0, 48, 0, 0, 0, 20, 0, 0, 0, 0, 1, 68
\Device\HarddiskVolume4\Windows\System32\svchost.exe [NetSvcs] [iphlpsvc], S-1-5-18, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59989, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume4\Windows\System32\conhost.exe, S-1-5-18, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 25698, b000000000, 0, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136
\Device\HarddiskVolume4\Windows\System32\DriverStore\FileRepository\lms.inf_amd64_fddb643595e0b8d0\LMS.exe, S-1-5-18, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 119995, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume4\Windows\System32\SynTPEnhService.exe, S-1-5-18, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 300009, b000000000, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
\Device\HarddiskVolume4\Windows\System32\wlanext.exe, S-1-5-18, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 337129, b000000000, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9
\Device\HarddiskVolume4\Windows\System32\AggregatorHost.exe, S-1-5-18, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 290299, b000000000, 0, 20, 0, 0, 6, 0, 0, 0, 0, 0, 0, 26
\Device\HarddiskVolume4\Program Files (x86)\Razer\Razer Cortex\CortexLauncherService.exe, S-1-5-18, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 1518083, b000000000, 0, 2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2999
\Device\HarddiskVolume4\Windows\System32\svchost.exe [LocalSystemNetworkRestricted] [TabletInputService], S-1-5-18, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 277839, b000000000, 0, 263, 0, 0, 0, 0, 0, 0, 0, 0, 0, 263
Registry, S-1-5-18, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 1505820, b000000000, 0, 595, 0, 0, 1270, 0, 0, 0, 0, 0, 0, 1865
\Device\HarddiskVolume4\Windows\System32\DriverStore\FileRepository\cui_dch.inf_amd64_9de8154b682af864\igfxCUIService.exe, S-1-5-18, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59989, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume4\Windows\System32\svchost.exe [LocalSystemNetworkRestricted] [DeviceAssociationService], S-1-5-18, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 182871, b000000000, 0, 11, 0, 0, 7, 0, 0, 0, 0, 32, 0, 18
\Device\HarddiskVolume4\Windows\System32\svchost.exe [netsvcs] [ShellHWDetection], S-1-5-18, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 360025, b000000000, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
\Device\HarddiskVolume4\Windows\System32\svchost.exe [netsvcs] [LanmanServer], S-1-5-18, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 611410, b000000000, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 11, 44
\Device\HarddiskVolume4\Windows\System32\svchost.exe [LocalSystemNetworkRestricted], S-1-5-18, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 1300251, b000000000, 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169
\Device\HarddiskVolume4\Windows\SysWOW64\XtuService.exe, S-1-5-18, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 1010233, b000000000, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38
\Device\HarddiskVolume4\Windows\System32\svchost.exe [DcomLaunch] [LSM], S-1-5-18, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 1518083, b000000000, 0, 381, 0, 0, 0, 0, 0, 0, 0, 63, 0, 381
\Device\HarddiskVolume4\Windows\System32\svchost.exe [LocalSystemNetworkRestricted] [AudioEndpointBuilder], S-1-5-18, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 94318, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume4\Windows\System32\svchost.exe [LocalSystemNetworkRestricted] [NcbService], S-1-5-18, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 302280, b000000000, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
\Device\HarddiskVolume4\Program Files (x86)\Razer\Razer Services\Razer Central\RazerCentralService.exe, S-1-5-18, 2022-10-17:13:55:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 414235, b000000000, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9
